frame,label,confidence
frame_1140.jpg,car,0.7125670909881592
frame_1140.jpg,car,0.6365997791290283
frame_1140.jpg,traffic light,0.49952957034111023
frame_1140.jpg,traffic light,0.4820190966129303
frame_1140.jpg,traffic light,0.43495064973831177
frame_1140.jpg,car,0.39826932549476624
frame_1140.jpg,person,0.371791809797287
frame_1140.jpg,car,0.3665817677974701
frame_1140.jpg,car,0.36015427112579346
frame_1140.jpg,car,0.3262496292591095
frame_1140.jpg,car,0.3254985809326172
frame_1140.jpg,car,0.30006876587867737
frame_1140.jpg,person,0.2926630973815918
frame_1140.jpg,truck,0.2914879620075226
frame_1140.jpg,car,0.2652830183506012
frame_1170.jpg,car,0.8116965889930725
frame_1170.jpg,car,0.7756043076515198
frame_1170.jpg,car,0.7318689227104187
frame_1170.jpg,car,0.6554489135742188
frame_1170.jpg,traffic light,0.560781717300415
frame_1170.jpg,car,0.5084583163261414
frame_1170.jpg,person,0.4542107582092285
frame_1170.jpg,car,0.45106038451194763
frame_1170.jpg,car,0.4359683394432068
frame_1170.jpg,car,0.43495529890060425
frame_1170.jpg,person,0.4057701528072357
frame_1170.jpg,car,0.4002804160118103
frame_1170.jpg,car,0.3204658329486847
frame_1170.jpg,traffic light,0.3201650083065033
frame_1170.jpg,motorcycle,0.3111095428466797
frame_1170.jpg,person,0.30071771144866943
frame_1170.jpg,car,0.28934717178344727
frame_1170.jpg,car,0.28568243980407715
frame_1170.jpg,truck,0.27848199009895325
frame_1170.jpg,car,0.2542983889579773
frame_120.jpg,bus,0.6187937259674072
frame_120.jpg,car,0.6157183051109314
frame_120.jpg,car,0.6100698709487915
frame_120.jpg,car,0.6053605079650879
frame_120.jpg,car,0.6045224666595459
frame_120.jpg,person,0.536738932132721
frame_120.jpg,person,0.5229502320289612
frame_120.jpg,traffic light,0.5166025757789612
frame_120.jpg,traffic light,0.5052459836006165
frame_120.jpg,person,0.3133344054222107
frame_120.jpg,car,0.3098606765270233
frame_120.jpg,car,0.309254914522171
frame_120.jpg,person,0.271835058927536
frame_120.jpg,car,0.2595498859882355
frame_120.jpg,suitcase,0.2544098198413849
frame_1200.jpg,car,0.8279388546943665
frame_1200.jpg,car,0.6126288771629333
frame_1200.jpg,car,0.5899106860160828
frame_1200.jpg,bus,0.5311146378517151
frame_1200.jpg,person,0.5240662097930908
frame_1200.jpg,traffic light,0.4537040591239929
frame_1200.jpg,truck,0.42180135846138
frame_1200.jpg,traffic light,0.41847383975982666
frame_1200.jpg,person,0.40040987730026245
frame_1200.jpg,traffic light,0.39876148104667664
frame_1200.jpg,car,0.3909643888473511
frame_1200.jpg,car,0.3697494566440582
frame_1200.jpg,car,0.3669168949127197
frame_1200.jpg,car,0.31482353806495667
frame_1200.jpg,car,0.2933795750141144
frame_1200.jpg,car,0.29086068272590637
frame_1200.jpg,car,0.2817480266094208
frame_1200.jpg,motorcycle,0.27326178550720215
frame_1200.jpg,car,0.2587680518627167
frame_1200.jpg,person,0.25710493326187134
frame_1230.jpg,car,0.8035140037536621
frame_1230.jpg,bus,0.7714337706565857
frame_1230.jpg,traffic light,0.5664970874786377
frame_1230.jpg,car,0.5463465452194214
frame_1230.jpg,person,0.5273690223693848
frame_1230.jpg,person,0.524260401725769
frame_1230.jpg,car,0.3975537419319153
frame_1230.jpg,car,0.3787018358707428
frame_1230.jpg,person,0.35629552602767944
frame_1230.jpg,traffic light,0.3332751393318176
frame_1230.jpg,car,0.3320901691913605
frame_1230.jpg,car,0.3280442953109741
frame_1230.jpg,car,0.3257886469364166
frame_1230.jpg,traffic light,0.3241935968399048
frame_1230.jpg,car,0.27999112010002136
frame_1230.jpg,car,0.27042534947395325
frame_1230.jpg,motorcycle,0.26313963532447815
frame_1230.jpg,person,0.25509631633758545
frame_1260.jpg,bus,0.9149022698402405
frame_1260.jpg,car,0.8115758895874023
frame_1260.jpg,traffic light,0.6514254808425903
frame_1260.jpg,car,0.6497987508773804
frame_1260.jpg,car,0.4852769076824188
frame_1260.jpg,person,0.4083743095397949
frame_1260.jpg,car,0.40090444684028625
frame_1260.jpg,person,0.3790668547153473
frame_1260.jpg,truck,0.3751514256000519
frame_1260.jpg,car,0.3659650385379791
frame_1260.jpg,car,0.3482954502105713
frame_1260.jpg,car,0.33671367168426514
frame_1260.jpg,traffic light,0.31409263610839844
frame_1260.jpg,person,0.3066389560699463
frame_1260.jpg,car,0.30160143971443176
frame_1260.jpg,person,0.2711523473262787
frame_1260.jpg,car,0.2655406892299652
frame_1260.jpg,motorcycle,0.25204139947891235
frame_1290.jpg,bus,0.9035167098045349
frame_1290.jpg,traffic light,0.6328340768814087
frame_1290.jpg,person,0.5727489590644836
frame_1290.jpg,car,0.5551573038101196
frame_1290.jpg,car,0.49880313873291016
frame_1290.jpg,car,0.4971964955329895
frame_1290.jpg,person,0.4376412630081177
frame_1290.jpg,car,0.42328503727912903
frame_1290.jpg,person,0.36637669801712036
frame_1290.jpg,car,0.36152058839797974
frame_1290.jpg,traffic light,0.3263695538043976
frame_1290.jpg,motorcycle,0.31843093037605286
frame_1290.jpg,car,0.3184073269367218
frame_1290.jpg,truck,0.29295557737350464
frame_1290.jpg,traffic light,0.2756669521331787
frame_1290.jpg,car,0.26545068621635437
frame_1290.jpg,car,0.2627711594104767
frame_1290.jpg,car,0.2549782693386078
frame_1320.jpg,bus,0.748621940612793
frame_1320.jpg,traffic light,0.7037994265556335
frame_1320.jpg,car,0.5528072714805603
frame_1320.jpg,car,0.543117880821228
frame_1320.jpg,car,0.5414005517959595
frame_1320.jpg,car,0.4735466539859772
frame_1320.jpg,person,0.45903441309928894
frame_1320.jpg,car,0.41590791940689087
frame_1320.jpg,car,0.41330742835998535
frame_1320.jpg,car,0.3877931237220764
frame_1320.jpg,person,0.32216060161590576
frame_1320.jpg,car,0.3093353509902954
frame_1320.jpg,car,0.3070821762084961
frame_1320.jpg,motorcycle,0.29260340332984924
frame_1320.jpg,truck,0.29018211364746094
frame_1320.jpg,person,0.28005340695381165
frame_1320.jpg,car,0.2746647596359253
frame_1350.jpg,car,0.7415821552276611
frame_1350.jpg,car,0.7186630368232727
frame_1350.jpg,car,0.6970489621162415
frame_1350.jpg,traffic light,0.661159098148346
frame_1350.jpg,person,0.48324570059776306
frame_1350.jpg,car,0.45966094732284546
frame_1350.jpg,car,0.45903894305229187
frame_1350.jpg,person,0.45297980308532715
frame_1350.jpg,car,0.3615991771221161
frame_1350.jpg,car,0.3569340109825134
frame_1350.jpg,car,0.3413277268409729
frame_1350.jpg,truck,0.3371730446815491
frame_1350.jpg,motorcycle,0.2802976667881012
frame_1380.jpg,car,0.7571226954460144
frame_1380.jpg,traffic light,0.6528083682060242
frame_1380.jpg,car,0.508049726486206
frame_1380.jpg,person,0.48631736636161804
frame_1380.jpg,person,0.4417153298854828
frame_1380.jpg,car,0.39454877376556396
frame_1380.jpg,car,0.38835883140563965
frame_1380.jpg,car,0.3677675127983093
frame_1380.jpg,car,0.3452205955982208
frame_1380.jpg,truck,0.34085339307785034
frame_1380.jpg,car,0.33208104968070984
frame_1380.jpg,truck,0.28594428300857544
frame_1380.jpg,car,0.28358352184295654
frame_1380.jpg,car,0.28090810775756836
frame_1410.jpg,car,0.916506826877594
frame_1410.jpg,car,0.8088809847831726
frame_1410.jpg,car,0.7158622145652771
frame_1410.jpg,car,0.6737329363822937
frame_1410.jpg,traffic light,0.5275936722755432
frame_1410.jpg,car,0.5141580104827881
frame_1410.jpg,person,0.4464580714702606
frame_1410.jpg,truck,0.44004178047180176
frame_1410.jpg,truck,0.43777748942375183
frame_1410.jpg,car,0.38422662019729614
frame_1410.jpg,car,0.35379984974861145
frame_1410.jpg,motorcycle,0.34226253628730774
frame_1410.jpg,person,0.3299790024757385
frame_1410.jpg,car,0.3168186843395233
frame_1410.jpg,car,0.30343762040138245
frame_1410.jpg,car,0.2715509533882141
frame_1410.jpg,traffic light,0.2613130509853363
frame_1410.jpg,car,0.251949280500412
frame_1410.jpg,car,0.2502955198287964
frame_1440.jpg,car,0.9120760560035706
frame_1440.jpg,car,0.792147696018219
frame_1440.jpg,car,0.6536362171173096
frame_1440.jpg,traffic light,0.6354142427444458
frame_1440.jpg,traffic light,0.5605623126029968
frame_1440.jpg,person,0.4907766580581665
frame_1440.jpg,person,0.4446682631969452
frame_1440.jpg,car,0.4078372120857239
frame_1440.jpg,car,0.3800544738769531
frame_1440.jpg,car,0.37810423970222473
frame_1440.jpg,car,0.3519435226917267
frame_1440.jpg,car,0.340046763420105
frame_1440.jpg,car,0.33845284581184387
frame_1440.jpg,truck,0.3312687575817108
frame_1440.jpg,motorcycle,0.32475990056991577
frame_1440.jpg,person,0.31207048892974854
frame_1440.jpg,car,0.28217843174934387
frame_1440.jpg,car,0.2802286148071289
frame_1440.jpg,car,0.2689256966114044
frame_1470.jpg,car,0.8949927687644958
frame_1470.jpg,car,0.8293238878250122
frame_1470.jpg,car,0.6885940432548523
frame_1470.jpg,traffic light,0.662568986415863
frame_1470.jpg,car,0.5268263220787048
frame_1470.jpg,car,0.4933375418186188
frame_1470.jpg,person,0.4373968243598938
frame_1470.jpg,motorcycle,0.42217376828193665
frame_1470.jpg,traffic light,0.39860785007476807
frame_1470.jpg,car,0.3836503326892853
frame_1470.jpg,person,0.3385859727859497
frame_1470.jpg,truck,0.29044410586357117
frame_1470.jpg,truck,0.28985729813575745
frame_1470.jpg,car,0.28221628069877625
frame_1470.jpg,car,0.27778953313827515
frame_1470.jpg,car,0.2747161388397217
frame_1470.jpg,person,0.26593267917633057
frame_1470.jpg,car,0.2617954909801483
frame_150.jpg,car,0.6844001412391663
frame_150.jpg,car,0.6693511009216309
frame_150.jpg,car,0.6295489072799683
frame_150.jpg,traffic light,0.6249638795852661
frame_150.jpg,bus,0.6127136945724487
frame_150.jpg,person,0.5675963163375854
frame_150.jpg,traffic light,0.5640984773635864
frame_150.jpg,car,0.5482226610183716
frame_150.jpg,person,0.4968031048774719
frame_150.jpg,car,0.3784283697605133
frame_150.jpg,car,0.3740823566913605
frame_150.jpg,motorcycle,0.3399774134159088
frame_150.jpg,person,0.3315680921077728
frame_1500.jpg,car,0.9109723567962646
frame_1500.jpg,car,0.8613473176956177
frame_1500.jpg,car,0.8422392010688782
frame_1500.jpg,car,0.7487233281135559
frame_1500.jpg,traffic light,0.6469927430152893
frame_1500.jpg,car,0.6076028943061829
frame_1500.jpg,car,0.5387789011001587
frame_1500.jpg,traffic light,0.4351828992366791
frame_1500.jpg,person,0.4348956346511841
frame_1500.jpg,person,0.41558408737182617
frame_1500.jpg,car,0.40950119495391846
frame_1500.jpg,person,0.38812869787216187
frame_1500.jpg,motorcycle,0.38017311692237854
frame_1500.jpg,person,0.3697800934314728
frame_1500.jpg,car,0.33430010080337524
frame_1500.jpg,car,0.3031659424304962
frame_1500.jpg,car,0.2521408200263977
frame_1530.jpg,car,0.9197944402694702
frame_1530.jpg,car,0.8351399302482605
frame_1530.jpg,car,0.8290229439735413
frame_1530.jpg,car,0.7863265872001648
frame_1530.jpg,car,0.7729322910308838
frame_1530.jpg,traffic light,0.631247878074646
frame_1530.jpg,traffic light,0.6008275747299194
frame_1530.jpg,person,0.5361135601997375
frame_1530.jpg,car,0.5304020643234253
frame_1530.jpg,car,0.4331853687763214
frame_1530.jpg,person,0.41532525420188904
frame_1530.jpg,traffic light,0.4124910533428192
frame_1530.jpg,car,0.3617403507232666
frame_1530.jpg,person,0.3545801639556885
frame_1530.jpg,car,0.3283003568649292
frame_1530.jpg,car,0.3061240017414093
frame_1530.jpg,car,0.305698961019516
frame_1530.jpg,person,0.2965792417526245
frame_1530.jpg,person,0.28962650895118713
frame_1530.jpg,car,0.2889467179775238
frame_1530.jpg,car,0.2735580801963806
frame_1530.jpg,car,0.2607846260070801
frame_1530.jpg,person,0.25240060687065125
frame_1560.jpg,car,0.8856640458106995
frame_1560.jpg,car,0.7964135408401489
frame_1560.jpg,traffic light,0.633681058883667
frame_1560.jpg,car,0.6178630590438843
frame_1560.jpg,car,0.5667492747306824
frame_1560.jpg,person,0.5573440790176392
frame_1560.jpg,person,0.4876463711261749
frame_1560.jpg,car,0.37710481882095337
frame_1560.jpg,car,0.36783626675605774
frame_1560.jpg,car,0.35620975494384766
frame_1560.jpg,car,0.3410683870315552
frame_1560.jpg,person,0.339184045791626
frame_1560.jpg,traffic light,0.338264524936676
frame_1560.jpg,car,0.3342667818069458
frame_1560.jpg,car,0.333246111869812
frame_1560.jpg,car,0.30711057782173157
frame_1560.jpg,person,0.2873174548149109
frame_1560.jpg,car,0.2500680685043335
frame_1590.jpg,car,0.8437255620956421
frame_1590.jpg,car,0.8011454343795776
frame_1590.jpg,car,0.6648914217948914
frame_1590.jpg,car,0.6021347045898438
frame_1590.jpg,traffic light,0.5835186243057251
frame_1590.jpg,car,0.5171565413475037
frame_1590.jpg,car,0.5046523809432983
frame_1590.jpg,car,0.45471546053886414
frame_1590.jpg,car,0.425340861082077
frame_1590.jpg,car,0.4095751941204071
frame_1590.jpg,person,0.3709839880466461
frame_1590.jpg,car,0.30107176303863525
frame_1590.jpg,person,0.2837839126586914
frame_1590.jpg,traffic light,0.2819767892360687
frame_1590.jpg,car,0.2645527720451355
frame_1620.jpg,car,0.8977924585342407
frame_1620.jpg,car,0.811468780040741
frame_1620.jpg,car,0.7558179497718811
frame_1620.jpg,traffic light,0.692162811756134
frame_1620.jpg,traffic light,0.5961041450500488
frame_1620.jpg,car,0.5916152000427246
frame_1620.jpg,car,0.5123008489608765
frame_1620.jpg,car,0.479330837726593
frame_1620.jpg,person,0.39668571949005127
frame_1620.jpg,truck,0.3867546319961548
frame_1620.jpg,car,0.3834865987300873
frame_1620.jpg,car,0.3516932427883148
frame_1620.jpg,car,0.27964651584625244
frame_1650.jpg,car,0.8868290185928345
frame_1650.jpg,car,0.7967090606689453
frame_1650.jpg,car,0.7884489297866821
frame_1650.jpg,bicycle,0.6867737174034119
frame_1650.jpg,car,0.638835072517395
frame_1650.jpg,person,0.6384485960006714
frame_1650.jpg,traffic light,0.6274799108505249
frame_1650.jpg,car,0.5723105669021606
frame_1650.jpg,car,0.43846628069877625
frame_1650.jpg,car,0.39561522006988525
frame_1650.jpg,car,0.3506358861923218
frame_1650.jpg,truck,0.33289986848831177
frame_1650.jpg,person,0.3325481712818146
frame_1650.jpg,person,0.3152581453323364
frame_1650.jpg,motorcycle,0.31518158316612244
frame_1650.jpg,person,0.2977635860443115
frame_1650.jpg,car,0.28225624561309814
frame_1650.jpg,car,0.26992151141166687
frame_1650.jpg,car,0.2692883610725403
frame_1650.jpg,car,0.269268274307251
frame_1680.jpg,car,0.8342832326889038
frame_1680.jpg,car,0.8168953061103821
frame_1680.jpg,traffic light,0.6967290639877319
frame_1680.jpg,motorcycle,0.6758626103401184
frame_1680.jpg,traffic light,0.6654341816902161
frame_1680.jpg,bicycle,0.6537832617759705
frame_1680.jpg,car,0.6472148895263672
frame_1680.jpg,car,0.6115888953208923
frame_1680.jpg,car,0.45558103919029236
frame_1680.jpg,truck,0.44502946734428406
frame_1680.jpg,car,0.41618478298187256
frame_1680.jpg,person,0.4138975739479065
frame_1680.jpg,person,0.34298455715179443
frame_1680.jpg,person,0.33342722058296204
frame_1680.jpg,person,0.32559603452682495
frame_1680.jpg,car,0.3123319149017334
frame_1680.jpg,car,0.30032557249069214
frame_1680.jpg,car,0.2936328947544098
frame_1680.jpg,car,0.290945440530777
frame_1680.jpg,person,0.2879957854747772
frame_1680.jpg,traffic light,0.2684437036514282
frame_1680.jpg,car,0.25861606001853943
frame_1710.jpg,person,0.7456949949264526
frame_1710.jpg,car,0.6918142437934875
frame_1710.jpg,traffic light,0.6879238486289978
frame_1710.jpg,car,0.40354686975479126
frame_1710.jpg,car,0.39786118268966675
frame_1710.jpg,car,0.3926263153553009
frame_1710.jpg,car,0.36819690465927124
frame_1710.jpg,car,0.3640223443508148
frame_1710.jpg,truck,0.33170220255851746
frame_1710.jpg,traffic light,0.3081030249595642
frame_1710.jpg,person,0.29246652126312256
frame_1710.jpg,car,0.28500860929489136
frame_1710.jpg,person,0.2780113220214844
frame_1740.jpg,car,0.8381118774414062
frame_1740.jpg,car,0.7610858082771301
frame_1740.jpg,traffic light,0.5191975235939026
frame_1740.jpg,person,0.45460501313209534
frame_1740.jpg,car,0.45087122917175293
frame_1740.jpg,traffic light,0.45082563161849976
frame_1740.jpg,car,0.44421717524528503
frame_1740.jpg,person,0.4326968789100647
frame_1740.jpg,car,0.4126591086387634
frame_1740.jpg,car,0.38910552859306335
frame_1740.jpg,car,0.37389498949050903
frame_1740.jpg,person,0.3442045748233795
frame_1740.jpg,traffic light,0.34342750906944275
frame_1740.jpg,car,0.3335619568824768
frame_1740.jpg,person,0.32766586542129517
frame_1740.jpg,truck,0.3268868029117584
frame_1740.jpg,person,0.30421745777130127
frame_1740.jpg,car,0.2828640937805176
frame_1740.jpg,person,0.26807156205177307
frame_1740.jpg,traffic light,0.26662757992744446
frame_1770.jpg,car,0.6862548589706421
frame_1770.jpg,car,0.5997745394706726
frame_1770.jpg,traffic light,0.5793609023094177
frame_1770.jpg,car,0.5745843052864075
frame_1770.jpg,traffic light,0.42630359530448914
frame_1770.jpg,truck,0.3932653069496155
frame_1770.jpg,car,0.3413907587528229
frame_1770.jpg,traffic light,0.34122997522354126
frame_1770.jpg,person,0.3390563428401947
frame_1770.jpg,car,0.3244791030883789
frame_1770.jpg,car,0.3200224041938782
frame_1770.jpg,car,0.2775452435016632
frame_1770.jpg,car,0.2690642774105072
frame_180.jpg,bus,0.6646100282669067
frame_180.jpg,car,0.6516876220703125
frame_180.jpg,car,0.6409436464309692
frame_180.jpg,car,0.6394777894020081
frame_180.jpg,traffic light,0.6314101219177246
frame_180.jpg,car,0.5189871191978455
frame_180.jpg,traffic light,0.49588191509246826
frame_180.jpg,person,0.4746066927909851
frame_180.jpg,person,0.4541553556919098
frame_180.jpg,car,0.34700077772140503
frame_180.jpg,motorcycle,0.3408476412296295
frame_180.jpg,car,0.3350958228111267
frame_180.jpg,car,0.2909645438194275
frame_180.jpg,car,0.25670096278190613
frame_1800.jpg,traffic light,0.6272121071815491
frame_1800.jpg,car,0.6114798188209534
frame_1800.jpg,traffic light,0.5856950879096985
frame_1800.jpg,traffic light,0.5836064219474792
frame_1800.jpg,car,0.5829079747200012
frame_1800.jpg,car,0.44118836522102356
frame_1800.jpg,person,0.43464723229408264
frame_1800.jpg,person,0.4291662871837616
frame_1800.jpg,car,0.42595145106315613
frame_1800.jpg,car,0.3718995153903961
frame_1800.jpg,truck,0.3659716844558716
frame_1800.jpg,traffic light,0.36437660455703735
frame_1800.jpg,car,0.34851372241973877
frame_1830.jpg,traffic light,0.6246437430381775
frame_1830.jpg,car,0.5921019315719604
frame_1830.jpg,traffic light,0.5343735814094543
frame_1830.jpg,person,0.512134313583374
frame_1830.jpg,car,0.4420020282268524
frame_1830.jpg,traffic light,0.42991429567337036
frame_1830.jpg,car,0.42470812797546387
frame_1830.jpg,truck,0.4172132909297943
frame_1830.jpg,person,0.3886987268924713
frame_1830.jpg,car,0.38274848461151123
frame_1830.jpg,car,0.37175360321998596
frame_1830.jpg,person,0.33738067746162415
frame_1830.jpg,person,0.315654993057251
frame_1830.jpg,backpack,0.3145224452018738
frame_1830.jpg,car,0.2644054889678955
frame_1830.jpg,traffic light,0.2569386661052704
frame_1860.jpg,car,0.6782458424568176
frame_1860.jpg,traffic light,0.6403218507766724
frame_1860.jpg,person,0.53643798828125
frame_1860.jpg,traffic light,0.5231217741966248
frame_1860.jpg,car,0.5069196820259094
frame_1860.jpg,car,0.4911777675151825
frame_1860.jpg,car,0.42119282484054565
frame_1860.jpg,car,0.3994823694229126
frame_1860.jpg,motorcycle,0.39306509494781494
frame_1860.jpg,motorcycle,0.3561111390590668
frame_1860.jpg,car,0.3300168514251709
frame_1860.jpg,person,0.3192293643951416
frame_1860.jpg,truck,0.30934545397758484
frame_1860.jpg,car,0.29812565445899963
frame_1860.jpg,person,0.29623857140541077
frame_1860.jpg,person,0.28439781069755554
frame_1860.jpg,car,0.2777840495109558
frame_1860.jpg,car,0.2703716456890106
frame_1860.jpg,car,0.2631644010543823
frame_1890.jpg,car,0.6687461137771606
frame_1890.jpg,car,0.6543132066726685
frame_1890.jpg,traffic light,0.6488330364227295
frame_1890.jpg,traffic light,0.6219728589057922
frame_1890.jpg,person,0.6193145513534546
frame_1890.jpg,car,0.4587886333465576
frame_1890.jpg,car,0.4519668221473694
frame_1890.jpg,car,0.4286261796951294
frame_1890.jpg,person,0.4007636606693268
frame_1890.jpg,person,0.3962172567844391
frame_1890.jpg,car,0.38640454411506653
frame_1890.jpg,truck,0.35785433650016785
frame_1890.jpg,car,0.3558100759983063
frame_1890.jpg,car,0.3477780520915985
frame_1890.jpg,car,0.2862861454486847
frame_1890.jpg,car,0.2853063941001892
frame_1890.jpg,motorcycle,0.2547866404056549
frame_1920.jpg,person,0.6540065407752991
frame_1920.jpg,traffic light,0.6499857306480408
frame_1920.jpg,traffic light,0.5727283358573914
frame_1920.jpg,car,0.5586486458778381
frame_1920.jpg,car,0.4268670082092285
frame_1920.jpg,car,0.4102623760700226
frame_1920.jpg,car,0.4021531641483307
frame_1920.jpg,person,0.3630306124687195
frame_1920.jpg,car,0.3439039885997772
frame_1920.jpg,truck,0.334262877702713
frame_1920.jpg,person,0.31926748156547546
frame_1920.jpg,car,0.2804941236972809
frame_1920.jpg,car,0.28038790822029114
frame_1950.jpg,car,0.6576597690582275
frame_1950.jpg,traffic light,0.6109194159507751
frame_1950.jpg,traffic light,0.5536342263221741
frame_1950.jpg,person,0.48680397868156433
frame_1950.jpg,car,0.47692033648490906
frame_1950.jpg,car,0.44439923763275146
frame_1950.jpg,car,0.38774216175079346
frame_1950.jpg,truck,0.37016579508781433
frame_1950.jpg,car,0.3501429259777069
frame_1950.jpg,traffic light,0.32903075218200684
frame_1950.jpg,car,0.3100336492061615
frame_1950.jpg,motorcycle,0.281063437461853
frame_1950.jpg,car,0.2516733705997467
frame_1980.jpg,car,0.8697889447212219
frame_1980.jpg,person,0.6080694198608398
frame_1980.jpg,person,0.5747562050819397
frame_1980.jpg,car,0.5665244460105896
frame_1980.jpg,traffic light,0.5184645056724548
frame_1980.jpg,car,0.4326382279396057
frame_1980.jpg,car,0.3887680172920227
frame_1980.jpg,truck,0.3497012257575989
frame_1980.jpg,car,0.3462609052658081
frame_1980.jpg,traffic light,0.33853310346603394
frame_1980.jpg,car,0.32733771204948425
frame_1980.jpg,car,0.31630221009254456
frame_1980.jpg,person,0.2565999925136566
frame_1980.jpg,car,0.2516956627368927
frame_2010.jpg,car,0.8783559203147888
frame_2010.jpg,car,0.6876883506774902
frame_2010.jpg,car,0.6446719169616699
frame_2010.jpg,traffic light,0.6418313384056091
frame_2010.jpg,person,0.598648190498352
frame_2010.jpg,car,0.4495009481906891
frame_2010.jpg,car,0.4230438768863678
frame_2010.jpg,car,0.3456389009952545
frame_2010.jpg,car,0.3382194936275482
frame_2010.jpg,person,0.329719603061676
frame_2010.jpg,car,0.3008247911930084
frame_2010.jpg,car,0.2699562609195709
frame_2010.jpg,car,0.2644995450973511
frame_2010.jpg,suitcase,0.2619088292121887
frame_2010.jpg,person,0.252766877412796
frame_2040.jpg,car,0.6722379922866821
frame_2040.jpg,car,0.6015997529029846
frame_2040.jpg,car,0.5892571210861206
frame_2040.jpg,person,0.5545703768730164
frame_2040.jpg,traffic light,0.5302771329879761
frame_2040.jpg,car,0.520952582359314
frame_2040.jpg,traffic light,0.41889631748199463
frame_2040.jpg,car,0.3872559666633606
frame_2040.jpg,person,0.377551406621933
frame_2040.jpg,person,0.3670949935913086
frame_2040.jpg,car,0.3633882999420166
frame_2040.jpg,truck,0.3350605368614197
frame_2040.jpg,car,0.28171756863594055
frame_2040.jpg,car,0.2732793986797333
frame_2040.jpg,car,0.25645899772644043
frame_2040.jpg,car,0.2552006244659424
frame_2070.jpg,car,0.7126026749610901
frame_2070.jpg,person,0.6834778785705566
frame_2070.jpg,car,0.5769752264022827
frame_2070.jpg,car,0.5362088084220886
frame_2070.jpg,motorcycle,0.4941129982471466
frame_2070.jpg,car,0.4771865904331207
frame_2070.jpg,motorcycle,0.45855847001075745
frame_2070.jpg,car,0.42160019278526306
frame_2070.jpg,car,0.3959246575832367
frame_2070.jpg,traffic light,0.38585251569747925
frame_2070.jpg,car,0.3513556122779846
frame_2070.jpg,person,0.3400760591030121
frame_2070.jpg,car,0.3346639573574066
frame_2070.jpg,traffic light,0.3339676260948181
frame_2070.jpg,traffic light,0.32926511764526367
frame_2070.jpg,person,0.2629699110984802
frame_2070.jpg,car,0.25501349568367004
frame_2070.jpg,car,0.2512308955192566
frame_210.jpg,traffic light,0.6353740096092224
frame_210.jpg,car,0.6109631061553955
